model_name,overall_dataset_auc,mean,std,max,min,range,gini_coefficient,average_auc,eawi_alpha_10,eawi_alpha_20,eawi_alpha_30
2.0_gru,0.8321337741928533,0.7760750821604941,0.05985852316984654,0.9754927248524935,0.5166557883563467,0.45883693649614676,0.043163026170777434,0.7760750821604941,0.7425773330787125,0.71052544821721,0.6798570197008073
