model_name,overall_dataset_auc,mean,std,max,min,range,gini_coefficient,average_auc,eawi_alpha_10,eawi_alpha_20,eawi_alpha_30
0.001_0,0.7496512770040198,0.5912308265890172,0.19867496103132432,1.0,0.0,1.0,0.18159141322591216,0.5912308265890172,0.4838683852459933,0.3960020413538332,0.3240914710240445
