model_name,overall_dataset_auc,mean,std,max,min,range,gini_coefficient,average_auc,eawi_alpha_10,eawi_alpha_20,eawi_alpha_30
0_1,0.6568407239280527,0.5970539932268896,0.16637059473318017,1.0,0.0,1.0,0.1495994299019721,0.5970539932268896,0.507735056219451,0.4317781812677754,0.3671844115060059
