model_name,overall_dataset_auc,mean,std,max,min,range,gini_coefficient,average_auc,eawi_alpha_10,eawi_alpha_20,eawi_alpha_30
randomrev_02,0.8084786662979397,0.7220828369906225,0.09384063153415058,0.9959991548157131,0.45076923076923076,0.5452299240464824,0.07237674843054312,0.7220828369906225,0.6698208291517393,0.6213413755066861,0.5763707070821511
randomrev_05,0.8086883454354238,0.7224220650600185,0.09354799478106467,0.9958282149812853,0.4535365482964565,0.5422916666848288,0.07210159371040938,0.7224220650600185,0.6703342828376261,0.622002112726309,0.5771547691075004
