model_name,overall_dataset_auc,mean,std,max,min,range,gini_coefficient,average_auc,eawi_alpha_10,eawi_alpha_20,eawi_alpha_30
0_1,0.8029029174439849,0.6402868549775581,0.21165523053145072,1.0,0.0,1.0,0.18086022113762165,0.6402868549775581,0.5244844327948046,0.42962606229629624,0.35192379766290244
