model_name,overall_dataset_auc,mean,std,max,min,range,gini_coefficient,average_auc,eawi_alpha_10,eawi_alpha_20,eawi_alpha_30
1_gru,0.8092211334447074,0.7233908251870179,0.09350539834769749,0.9953649385010315,0.44811633599228146,0.54724860250875,0.07194880438337842,0.7233908251870179,0.6713437202129064,0.6230413422132984,0.5782142625596363
randomrev_05,0.8092211335681114,0.7233908196061739,0.09350540507905689,0.9953649385010315,0.44811633599228146,0.54724860250875,0.0719488106639234,0.7233908196061739,0.6713437104903089,0.6230413289738258,0.5782142463596888
