model_name,overall_dataset_auc,mean,std,max,min,range,gini_coefficient,average_auc,eawi_alpha_10,eawi_alpha_20,eawi_alpha_30
randomrev_02,0.8317954483069183,0.7754700866024431,0.05993156256662626,0.9752033956574819,0.5045634604610547,0.4706399351964272,0.04325600687436651,0.7754700866024431,0.7419263472055022,0.7098335760305075,0.6791290099860756
randomrev_05,0.8316734446724595,0.7753397050167118,0.05998576885970209,0.9768389275768058,0.4989007987204434,0.4779381288563624,0.0433042342195547,0.7753397050167118,0.7417642128309477,0.7096426816228327,0.6789121487256448
randomrev_07,0.8311761301286377,0.7745818313929344,0.06014217382313165,0.9763529965467701,0.49394360282954874,0.48240939371722136,0.043451474169060686,0.7745818313929344,0.7409251089543405,0.7087308207214025,0.6779354217720093
