model_name,overall_dataset_auc,mean,std,max,min,range,gini_coefficient,average_auc,eawi_alpha_10,eawi_alpha_20,eawi_alpha_30
0_1,0.821316176141659,0.6564328120861003,0.21261116232070362,1.0,0.0,1.0,0.17742214912839963,0.6564328120861003,0.5399670918073854,0.4441649699203073,0.36536026638949537
