model_name,overall_dataset_auc,mean,std,max,min,range,gini_coefficient,average_auc,eawi_alpha_10,eawi_alpha_20,eawi_alpha_30
0_1,0.7736889088938325,0.6320610406486766,0.20219240233187116,1.0,0.0,1.0,0.17164529048006283,0.6320610406486766,0.5235707397254037,0.4337022880183754,0.35925933280959355
